ticker,time,sector,open,high,low,close,volume,MA20,MA50,RSI,Vol20,Vol60,return_30,BVPS (VND),Debt/Equity,EPS (VND),Financial Leverage,Fixed Asset-To-Equity,Market Capital (Bn VND),Net Profit Margin (%),Outstanding Share (Mil Shares),Owners' Equity/Charter Capital,P/B,P/Cash Flow,P/E,P/S,ROA (%),ROE (%)
HDB,2019-01-03,Banking,5.72,5.73,5.55,5.56,1222860,5.8605,6.104,30.894308943089413,1700154.0,1818155.1666666667,-0.0778266402846252,15162.0769338589,11.4967498324,578.1194010085044,12.496749832430371,0.0947271382316857,29429993130000.0,0.3206496726985717,980999771.0,0.3187548692703813,1.9786207477,239.5675857761,11.9787965992,3.3789962702,0.0125190675,0.156075095
HPG,2019-01-03,Material,8.16,8.2,7.82,7.82,6877510,8.4785,9.2966,23.6714975845411,5543539.0,4897969.5,-0.2133773467312659,18316.7848996574,0.7959550545,1130.9121651633432,1.7959550545214906,0.3352578770068196,61593307814000.0,0.1692905170416959,2123907166.0,0.5085515505506343,1.5832472871,8.6308420009,6.6912900879,1.1365104281,0.1536381545,0.2583963111
LPB,2019-01-03,Banking,3.27,3.27,3.13,3.2,967044,3.2955,3.2204,31.37254901960786,836857.55,953415.35,0.0157483569681393,10194.7656982827,15.6209155858,283.58700803624487,16.620915585818477,0.1460071071511051,8376957401717.0,0.221182294801258,987499399.0,0.3370061702575729,0.8320936695,-1.7261654893,6.3944121077,1.7371578654,0.0060926364,0.1060535204
MBB,2019-01-03,Banking,5.08,5.08,4.85,4.85,8560650,5.509,5.5382,2.702702702702709,7589848.0,5938740.333333333,-0.1312091105848517,14554.1807959806,9.3545532381,815.1273458349582,10.354553238076946,0.0787935499906919,42668914774750.0,0.4847753694979958,2160451381.0,0.4122612337077309,1.3569983963,31.4411245901,8.4372435294,2.4136062964,0.0154747139,0.1616188715
MSN,2019-01-03,Food & Beverage,63.85,63.85,62.79,63.12,565640,66.315,65.9734,19.61602671118532,617637.0,747232.1666666666,-0.0474917175932126,15148.1518694619,1.9100601087,643.0901351302421,2.9100601086588407,1.2837204215306084,92005129246800.0,0.0815593858878416,1163149548.0,1.4648437525048432,5.2217591084,19.2897358377,15.3073415496,2.5002022265,0.0891670309,0.2696445135
MWG,2019-01-03,Retail,26.51,26.57,25.74,25.74,703060,26.904000000000003,26.293000000000003,27.313769751693,552526.5,504594.5,-0.0154205060280953,18409.2883716335,2.1296286498,1460.9028608132794,3.129628649751204,0.4080549271187969,37045408254800.0,0.0309631847496914,443126893.0,0.5554062432594392,4.5411858575,50.0983997823,12.9680627581,0.4399862718,0.1145120387,0.3824129582
PLX,2019-01-03,Oil & Gas,41.88,42.34,40.41,41.26,450490,44.408,44.61160000000001,24.67532467532468,469791.0,516593.0,-0.0874354266703745,16915.5588327044,1.8099030475,695.0255308268032,2.809903047462868,0.672592700660618,62460033366500.0,0.0174423913546458,1158813235.0,1.7244862196572754,3.1864155676,-199.7806605086,16.423871805,0.3357529486,0.058311755,0.1648457504
SAB,2019-01-03,Food & Beverage,93.18,95.5,87.33,91.94,98800,93.5265,89.85700000000001,42.3599782490484,47816.0,42925.833333333336,0.0164495429683127,25959.6567206043,0.2992653128,1520.1980320376963,1.2992653128330818,0.2647797470819601,149418516338000.0,0.1138510698269047,641281186.0,1.380257277743994,8.9754653734,33.5198681702,32.3978476511,4.1493908899,0.2099438751,0.2846464411
SHB,2019-01-03,Banking,2.37,2.41,2.28,2.31,6882054,2.4425,2.4628,10.344827586206977,3460631.1,4386225.783333333,-0.0669706261061837,13343.6432060949,17.6680971095,231.615314850359,18.66809710948728,0.247861670388376,8662463452800.0,0.2373136120575934,1203119924.0,0.3494406624904062,0.5395827728,1.1599387967,5.0566805447,1.3547565022,0.0053789228,0.1019390984
SSI,2019-01-03,Securities,8.33,8.33,8.09,8.17,1672220,8.849499999999999,8.872,10.344827586206804,1604525.0,2113859.6666666665,-0.0889474860164961,18549.0862286261,1.461358328,743.4778346196846,2.4613583279804216,0.0128109232341347,13289345012700.0,0.4330240998620929,509170307.0,0.4577713612815032,1.4070773988,-2.7364611747,9.0165073772,3.4780156514,0.0690751386,0.1589909623
STB,2019-01-03,Banking,11.5,11.65,11.1,11.1,6284880,12.2875,12.295,15.21739130434787,4278621.5,5579008.666666667,-0.0944908434209224,13184.8472758898,15.9717110731,90.47192624498372,16.97171107311142,0.3409804382888028,21102745119300.0,0.0788231117208199,1803653429.0,1.2614415845449063,0.8873822924,5.2659967989,15.8344137843,1.917094985,0.00342992,0.0565142626
TCB,2019-01-03,Banking,12.14,12.16,11.81,11.81,1811430,12.889500000000002,12.6116,5.339805825242834,2295286.0,1755796.8333333333,-0.0543791294826741,14151.2074430779,5.3013202987,589.0203677628791,6.301320298673828,0.0320543636536374,93184181064000.0,0.6607721441622378,3496592160.0,0.6982687307961268,1.8832315269,12.6573957328,10.206529667,4.8839498671,0.0303598251,0.2171344399
TPB,2019-01-03,Banking,5.62,5.74,5.47,5.51,87800,5.7795000000000005,5.6986,26.66666666666663,297117.5,355708.1666666667,-0.047839059519463,11994.2970219551,11.439886799,553.2751651048472,12.43988679896652,0.0265212001497349,17691921520000.0,0.4203652507134849,850573150.0,0.367766929221603,1.7341574885,-3.577925098,10.7581213311,3.4328968756,0.0123639765,0.1823519374
VCB,2019-01-03,Banking,23.11,23.15,22.56,22.94,1071350,23.623,23.521000000000004,19.480519480519504,1227030.5,1265149.8333333333,-0.0039156021313691,18229.38220207,15.1737096153,791.2437229713502,16.173709615334886,0.099796788306381,204730035129600.0,0.3948888014236647,3708877448.0,0.736343602495753,3.0280784828,-3.2213476669,16.456916004,5.6669183733,0.0120500618,0.209957537
VHM,2019-01-03,Real Estate,52.5,53.3,52.06,53.3,475210,56.06049999999999,54.542,17.967781908302328,348220.0,425879.1666666667,-0.0242806849922635,12299.141698177,1.9863633011,1148.8230804995867,2.986363301137508,0.0085496163855154,274660141276000.0,0.5594495325876988,3349513918.0,1.1266272957169845,6.6671319034,-33.3513791104,25.2138837187,10.7136683804,0.1084970182,0.3175874967
VIB,2019-01-03,Banking,3.42,3.43,3.34,3.36,94022,3.5840000000000005,3.6136,23.6111111111111,158313.7,143364.41666666666,-0.1124779834266902,13464.3901769506,12.0948026835,606.7289091757831,13.09480268353281,0.0349245269985351,13429296403675.0,0.3580536190755884,751541575.0,0.2972688609267932,1.327130287,-3.3678232343,6.7369145928,2.4675900807,0.0154315114,0.2122803571
VIC,2019-01-03,Real Estate,44.44,44.58,43.64,44.58,496950,45.178,44.0212,43.45794392523361,451848.0,753670.0,0.031444832707658,16324.9071355378,1.7339649702,192.30140629908016,2.7339649701810176,0.4369578584238378,331609445797000.0,0.0261658083617612,3191621230.0,1.268641796294229,6.3645078736,18.9416678634,86.2116116326,2.8261299792,0.0160985493,0.0518268907
VJC,2019-01-03,Transportation,115.98,116.48,114.0,115.19,579590,124.3245,126.8452,2.071823204419786,490180.5,581937.3333333334,-0.1045093852532256,22985.5291031779,1.807646374,3106.44153108694,2.8076463739832542,0.1393843316003344,66726516348800.0,0.1323451203589886,541611334.0,2.1045203597693414,5.3598940206,7.5287286316,12.2751317148,1.2429350503,0.1628848361,0.475130983
VNM,2019-01-03,Food & Beverage,72.94,72.94,71.53,72.29,449730,75.3875,72.3364,31.08974358974359,736901.5,873012.6666666666,0.0616193756536589,14619.7014870511,0.3112199219,1470.1468722587106,1.3112199219280236,0.4478405441768716,235960764352500.0,0.1863907387414484,1741407855.0,1.2416632779593535,9.2683150966,36.0408755631,24.3963521025,4.5456959735,0.275948513,0.3769073605
VPB,2019-01-03,Banking,6.33,6.4,6.1,6.2,3018830,6.861,6.8658,17.54385964912281,2972409.0,3524992.833333333,-0.1369529517641037,13020.0408160157,8.2605274136,569.5137602871616,9.260527413605118,0.0297704714958256,49134967320000.0,0.2330982168174337,2456748366.0,0.4031670281771849,1.5360934948,6.8722685446,7.2551180484,1.6621555637,0.0237532184,0.2165490782
VRE,2019-01-03,Real Estate,28.12,28.12,26.71,26.91,1247100,29.986,29.6888,17.64705882352939,1502982.0,1431626.0,-0.1010032102888705,11928.438532955,0.3222168036,238.10087270952133,1.3222168035948765,0.0101901102947223,68234379413000.0,0.1880184932095199,2328818410.0,1.19431445242345,2.4563147908,21.1941448197,27.6523716766,8.9714055245,0.0603097944,0.0832756515
ACB,2019-01-04,Banking,6.22,6.33,6.13,6.28,2771983,6.586,6.5264,23.7623762376238,2196025.2,2879001.7,-0.0220481372217625,15650.524161143,15.0244538237,1049.9187064346484,16.024453823669788,0.160896414265066,36417221796000.0,0.5108458308478752,1247165130.0,0.3799901282830528,1.8657522074,2.3964264012,8.346752165,2.7337157571,0.0144601155,0.2456468506
BCM,2019-01-04,Real Estate,20.58,20.76,20.58,20.76,4700,21.3045,19.5616,45.29914529914532,100720.0,40829.083333333336,0.1266735958949137,0.0,0.0,0.0,4.147661107105215,0.1340072105321423,0.0,0.1896197250088709,0.0,1.250126748917198,0.0,0.0,0.0,0.0,0.0,0.0
BID,2019-01-04,Banking,17.19,17.44,16.81,17.22,1457300,18.2915,17.641000000000002,34.04255319148935,1555327.5,2055271.5,-0.0138410514118714,14791.5439162447,22.6115845129,512.7774116100186,23.61158451292042,0.1876233527342032,107689533021000.0,0.2150709920508974,3418715334.0,0.7650927075833285,2.1295951375,11.5219124799,12.9351512311,2.4383481305,0.0067068393,0.1611028467
CTG,2019-01-04,Banking,8.26,8.49,8.1,8.4,3804290,9.6425,10.1242,14.563106796116486,4805395.0,4113138.6666666665,-0.2382667128884305,18693.5080389905,15.7705808579,502.6281651249072,16.770580857861585,0.1582744506285299,76143623170200.0,0.2492967628244791,3723404556.0,0.9001625255179477,1.0939626718,4.2256793908,9.9071105012,2.1566650914,0.0067989178,0.1147920555
DGC,2019-01-04,Material,9.63,9.83,9.4,9.83,63200,10.5915,10.661,25.60975609756096,115206.35,131115.51666666666,-0.0602056482954174,25972.2052128023,0.5574709452,2282.7747188392955,1.5574709452061477,0.7541016064432359,4538503689800.0,0.1637965067296617,107802938.0,0.7690759623617281,1.6209636284,4.8488869917,6.1073001048,2.194741004,0.210427587,0.2888259354
FPT,2019-01-04,Technology,12.82,13.09,12.79,12.98,318570,13.492499999999998,13.4558,24.53703703703704,573112.0,599739.1666666666,-0.0539861215581351,19350.316469963,0.9824389761,1181.5055508134603,1.9824389760828744,0.395476843287151,26505549907200.0,0.1200978871469473,613554396.0,0.8315086310670021,2.2325216266,9.2019958813,8.1434833081,0.9217132799,0.1244352955,0.2354154541
GAS,2019-01-04,Oil & Gas,49.77,50.78,48.94,50.19,336550,54.217000000000006,55.9974,23.919107391910728,603993.5,572711.8333333334,-0.10542028673462,22202.6565600977,0.3783124698,1672.473082814598,1.3783124697560596,0.4330996008855317,170341550000000.0,0.173721873142679,1913950000.0,1.8341427013518388,4.0085293289,11.3751017332,13.5734527943,2.3114573067,0.195299227,0.2816030907
GVR,2019-01-04,Material,7.95,8.21,7.95,8.12,20830,8.099,8.090399999999999,54.06698564593299,63360.0,73370.16666666667,0.0,0.0,0.0,0.0,1.563513295075821,0.5148114855643491,0.0,0.0940852735411373,0.0,1.199262256935075,0.0,0.0,0.0,0.0,0.0,0.0
HDB,2019-01-04,Banking,5.59,5.73,5.53,5.73,1129350,5.839,6.080400000000001,38.848920863309374,1662535.0,1809932.6666666667,-0.0410313966778623,15162.0769338589,11.4967498324,578.1194010085044,12.496749832430371,0.0947271382316857,29429993130000.0,0.3206496726985717,980999771.0,0.3187548692703813,1.9786207477,239.5675857761,11.9787965992,3.3789962702,0.0125190675,0.156075095
HPG,2019-01-04,Material,7.8,7.96,7.61,7.88,5841290,8.4045,9.2462,21.782178217821823,5430994.5,4882942.666666667,-0.2057339974186978,18316.7848996574,0.7959550545,1130.9121651633432,1.7959550545214906,0.3352578770068196,61593307814000.0,0.1692905170416959,2123907166.0,0.5085515505506343,1.5832472871,8.6308420009,6.6912900879,1.1365104281,0.1536381545,0.2583963111
LPB,2019-01-04,Banking,3.16,3.2,3.09,3.16,613657,3.2855000000000003,3.2206,33.33333333333336,815293.35,938446.5333333332,0.0127390257774297,10194.7656982827,15.6209155858,283.58700803624487,16.620915585818477,0.1460071071511051,8376957401717.0,0.221182294801258,987499399.0,0.3370061702575729,0.8320936695,-1.7261654893,6.3944121077,1.7371578654,0.0060926364,0.1060535204
MBB,2019-01-04,Banking,4.82,4.95,4.73,4.87,6057970,5.4615,5.5252,4.76190476190483,7248279.0,5852957.0,-0.1396726606466051,14554.1807959806,9.3545532381,815.1273458349582,10.354553238076946,0.0787935499906919,42668914774750.0,0.4847753694979958,2160451381.0,0.4122612337077309,1.3569983963,31.4411245901,8.4372435294,2.4136062964,0.0154747139,0.1616188715
MSN,2019-01-04,Food & Beverage,62.31,62.71,61.1,61.66,463070,65.99549999999999,65.9928,16.991017964071858,608660.5,732891.3333333334,-0.0636156984517722,15148.1518694619,1.9100601087,643.0901351302421,2.9100601086588407,1.2837204215306084,92005129246800.0,0.0815593858878416,1163149548.0,1.4648437525048432,5.2217591084,19.2897358377,15.3073415496,2.5002022265,0.0891670309,0.2696445135
MWG,2019-01-04,Retail,25.74,25.95,25.43,25.92,432170,26.823500000000003,26.2696,31.16591928251124,554569.0,502189.3333333333,-0.0141737672577157,18409.2883716335,2.1296286498,1460.9028608132794,3.129628649751204,0.4080549271187969,37045408254800.0,0.0309631847496914,443126893.0,0.5554062432594392,4.5411858575,50.0983997823,12.9680627581,0.4399862718,0.1145120387,0.3824129582
PLX,2019-01-04,Oil & Gas,40.8,42.49,40.8,42.26,302070,44.181,44.5978,31.048387096774192,442212.5,514440.1666666667,-0.0550132951345974,16915.5588327044,1.8099030475,695.0255308268032,2.809903047462868,0.672592700660618,62460033366500.0,0.0174423913546458,1158813235.0,1.7244862196572754,3.1864155676,-199.7806605086,16.423871805,0.3357529486,0.058311755,0.1648457504
SAB,2019-01-04,Food & Beverage,92.13,92.13,88.05,91.08,8540,93.4835,90.02959999999999,42.8021978021978,47022.0,42760.66666666666,0.0132627938784103,25959.6567206043,0.2992653128,1520.1980320376963,1.2992653128330818,0.2647797470819601,149418516338000.0,0.1138510698269047,641281186.0,1.380257277743994,8.9754653734,33.5198681702,32.3978476511,4.1493908899,0.2099438751,0.2846464411
SHB,2019-01-04,Banking,2.31,2.34,2.28,2.31,3820522,2.431,2.4576,11.538461538461618,3422381.05,4310840.966666667,-0.0669706261061837,13343.6432060949,17.6680971095,231.615314850359,18.66809710948728,0.247861670388376,8662463452800.0,0.2373136120575934,1203119924.0,0.3494406624904062,0.5395827728,1.1599387967,5.0566805447,1.3547565022,0.0053789228,0.1019390984
SSI,2019-01-04,Securities,8.17,8.24,8.0,8.17,1232910,8.794500000000001,8.8574,9.090909090909037,1517245.0,2093910.5,-0.1056052837412904,18549.0862286261,1.461358328,743.4778346196846,2.4613583279804216,0.0128109232341347,13289345012700.0,0.4330240998620929,509170307.0,0.4577713612815032,1.4070773988,-2.7364611747,9.0165073772,3.4780156514,0.0690751386,0.1589909623
STB,2019-01-04,Banking,11.0,11.35,10.9,11.15,3828780,12.21,12.265999999999998,9.302325581395394,4139176.5,5492444.0,-0.0940864390846081,13184.8472758898,15.9717110731,90.47192624498372,16.97171107311142,0.3409804382888028,21102745119300.0,0.0788231117208199,1803653429.0,1.2614415845449063,0.8873822924,5.2659967989,15.8344137843,1.917094985,0.00342992,0.0565142626
TCB,2019-01-04,Banking,11.81,11.81,10.98,11.79,2970830,12.8175,12.597,5.527638190954903,2266827.5,1777156.5,-0.0600756511226729,14151.2074430779,5.3013202987,589.0203677628791,6.301320298673828,0.0320543636536374,93184181064000.0,0.6607721441622378,3496592160.0,0.6982687307961268,1.8832315269,12.6573957328,10.206529667,4.8839498671,0.0303598251,0.2171344399
TPB,2019-01-04,Banking,5.51,5.51,5.28,5.5,163350,5.7635,5.700400000000001,26.415094339622627,282305.5,349133.3333333333,-0.0752761207712088,11994.2970219551,11.439886799,553.2751651048472,12.43988679896652,0.0265212001497349,17691921520000.0,0.4203652507134849,850573150.0,0.367766929221603,1.7341574885,-3.577925098,10.7581213311,3.4328968756,0.0123639765,0.1823519374
VCB,2019-01-04,Banking,22.81,23.28,22.51,23.28,1307310,23.55,23.5116,28.92307692307696,1191653.5,1273916.1666666667,-0.018302277214077,18229.38220207,15.1737096153,791.2437229713502,16.173709615334886,0.099796788306381,204730035129600.0,0.3948888014236647,3708877448.0,0.736343602495753,3.0280784828,-3.2213476669,16.456916004,5.6669183733,0.0120500618,0.209957537
VHM,2019-01-04,Real Estate,52.42,54.24,51.62,53.88,277640,55.8165,54.5638,23.46820809248557,342868.5,424197.8333333333,-0.0240224259092466,12299.141698177,1.9863633011,1148.8230804995867,2.986363301137508,0.0085496163855154,274660141276000.0,0.5594495325876988,3349513918.0,1.1266272957169845,6.6671319034,-33.3513791104,25.2138837187,10.7136683804,0.1084970182,0.3175874967
VIB,2019-01-04,Banking,3.36,3.38,3.36,3.38,90100,3.564,3.6102,21.42857142857148,152338.7,142638.16666666666,-0.0904571101552514,13464.3901769506,12.0948026835,606.7289091757831,13.09480268353281,0.0349245269985351,13429296403675.0,0.3580536190755884,751541575.0,0.2972688609267932,1.327130287,-3.3678232343,6.7369145928,2.4675900807,0.0154315114,0.2122803571
VIC,2019-01-04,Real Estate,44.44,44.76,43.56,44.71,458000,45.1445,44.037200000000006,42.19745222929938,451686.0,741079.6666666666,0.0334311974748817,16324.9071355378,1.7339649702,192.30140629908016,2.7339649701810176,0.4369578584238378,331609445797000.0,0.0261658083617612,3191621230.0,1.268641796294229,6.3645078736,18.9416678634,86.2116116326,2.8261299792,0.0160985493,0.0518268907
VJC,2019-01-04,Transportation,114.0,115.29,112.31,114.0,882080,123.5115,126.6112,2.0040080160319462,506541.0,584162.5,-0.1071221210143277,22985.5291031779,1.807646374,3106.44153108694,2.8076463739832542,0.1393843316003344,66726516348800.0,0.1323451203589886,541611334.0,2.1045203597693414,5.3598940206,7.5287286316,12.2751317148,1.2429350503,0.1628848361,0.475130983
VNM,2019-01-04,Food & Beverage,72.06,73.53,71.18,73.53,498470,75.184,72.37639999999999,33.88683886838868,706467.0,870709.6666666666,0.0556475678386791,14619.7014870511,0.3112199219,1470.1468722587106,1.3112199219280236,0.4478405441768716,235960764352500.0,0.1863907387414484,1741407855.0,1.2416632779593535,9.2683150966,36.0408755631,24.3963521025,4.5456959735,0.275948513,0.3769073605
VPB,2019-01-04,Banking,6.17,6.25,5.99,6.18,1928210,6.803,6.8448,16.37426900584792,2847326.0,3488317.333333333,-0.1401839723455502,13020.0408160157,8.2605274136,569.5137602871616,9.260527413605118,0.0297704714958256,49134967320000.0,0.2330982168174337,2456748366.0,0.4031670281771849,1.5360934948,6.8722685446,7.2551180484,1.6621555637,0.0237532184,0.2165490782
VRE,2019-01-04,Real Estate,26.71,27.0,25.93,26.71,982790,29.7215,29.649,17.419354838709666,1448138.5,1427960.8333333333,-0.1388988415097753,11928.438532955,0.3222168036,238.10087270952133,1.3222168035948765,0.0101901102947223,68234379413000.0,0.1880184932095199,2328818410.0,1.19431445242345,2.4563147908,21.1941448197,27.6523716766,8.9714055245,0.0603097944,0.0832756515
ACB,2019-01-07,Banking,6.42,6.42,6.33,6.37,1305819,6.5625,6.525399999999999,31.730769230769223,2094064.15,2744231.716666667,-0.0248074737042677,15650.524161143,15.0244538237,1049.9187064346484,16.024453823669788,0.160896414265066,36417221796000.0,0.5108458308478752,1247165130.0,0.3799901282830528,1.8657522074,2.3964264012,8.346752165,2.7337157571,0.0144601155,0.2456468506
BCM,2019-01-07,Real Estate,19.57,20.76,18.2,20.67,222600,21.309,19.611,42.88194444444447,110160.0,44355.75,0.1223289112909026,0.0,0.0,0.0,4.147661107105215,0.1340072105321423,0.0,0.1896197250088709,0.0,1.250126748917198,0.0,0.0,0.0,0.0,0.0,0.0
BID,2019-01-07,Banking,17.46,18.01,17.46,17.63,806060,18.2535,17.653,41.10429447852759,1496425.0,1959147.5,0.0142818765725329,14791.5439162447,22.6115845129,512.7774116100186,23.61158451292042,0.1876233527342032,107689533021000.0,0.2150709920508974,3418715334.0,0.7650927075833285,2.1295951375,11.5219124799,12.9351512311,2.4383481305,0.0067068393,0.1611028467
CTG,2019-01-07,Banking,8.6,8.6,8.31,8.31,3982660,9.51,10.0798,15.95744680851061,4791933.5,3978141.0,-0.2339156482961208,18693.5080389905,15.7705808579,502.6281651249072,16.770580857861585,0.1582744506285299,76143623170200.0,0.2492967628244791,3723404556.0,0.9001625255179477,1.0939626718,4.2256793908,9.9071105012,2.1566650914,0.0067989178,0.1147920555
DGC,2019-01-07,Material,9.83,10.08,9.77,9.83,35800,10.545,10.66,26.24999999999997,101655.8,129587.18333333332,-0.0697386089541409,25972.2052128023,0.5574709452,2282.7747188392955,1.5574709452061477,0.7541016064432359,4538503689800.0,0.1637965067296617,107802938.0,0.7690759623617281,1.6209636284,4.8488869917,6.1073001048,2.194741004,0.210427587,0.2888259354
FPT,2019-01-07,Technology,13.2,13.29,13.14,13.2,408470,13.4515,13.4606,33.48214285714282,569329.5,570248.1666666666,-0.037179003241754,19350.316469963,0.9824389761,1181.5055508134603,1.9824389760828744,0.395476843287151,26505549907200.0,0.1200978871469473,613554396.0,0.8315086310670021,2.2325216266,9.2019958813,8.1434833081,0.9217132799,0.1244352955,0.2354154541
GAS,2019-01-07,Oil & Gas,51.37,51.85,50.78,51.26,255840,53.956,55.8134,30.73770491803279,575222.0,561238.8333333334,-0.0767659382187209,22202.6565600977,0.3783124698,1672.473082814598,1.3783124697560596,0.4330996008855317,170341550000000.0,0.173721873142679,1913950000.0,1.8341427013518388,4.0085293289,11.3751017332,13.5734527943,2.3114573067,0.195299227,0.2816030907
GVR,2019-01-07,Material,8.03,8.03,7.77,7.77,59700,8.077,8.0938,46.31147540983605,65695.0,70690.16666666667,-0.0550827590847809,0.0,0.0,0.0,1.563513295075821,0.5148114855643491,0.0,0.0940852735411373,0.0,1.199262256935075,0.0,0.0,0.0,0.0,0.0,0.0
HDB,2019-01-07,Banking,5.73,5.83,5.63,5.71,727640,5.8235,6.0592,40.60150375939852,1613018.0,1802923.8333333333,-0.0627856723101568,15162.0769338589,11.4967498324,578.1194010085044,12.496749832430371,0.0947271382316857,29429993130000.0,0.3206496726985717,980999771.0,0.3187548692703813,1.9786207477,239.5675857761,11.9787965992,3.3789962702,0.0125190675,0.156075095
HPG,2019-01-07,Material,8.04,8.05,7.73,7.78,2488920,8.3345,9.195,22.11055276381913,5323828.5,4657906.166666667,-0.1997354604161949,18316.7848996574,0.7959550545,1130.9121651633432,1.7959550545214906,0.3352578770068196,61593307814000.0,0.1692905170416959,2123907166.0,0.5085515505506343,1.5832472871,8.6308420009,6.6912900879,1.1365104281,0.1536381545,0.2583963111
LPB,2019-01-07,Banking,3.16,3.2,3.09,3.13,424613,3.2725,3.220800000000001,31.37254901960786,766938.6,856660.1,-0.0376219917895842,10194.7656982827,15.6209155858,283.58700803624487,16.620915585818477,0.1460071071511051,8376957401717.0,0.221182294801258,987499399.0,0.3370061702575729,0.8320936695,-1.7261654893,6.3944121077,1.7371578654,0.0060926364,0.1060535204
MBB,2019-01-07,Banking,4.98,5.04,4.95,4.97,4139200,5.415,5.514600000000001,14.423076923076934,6640071.0,5742167.666666667,-0.1121782681539536,14554.1807959806,9.3545532381,815.1273458349582,10.354553238076946,0.0787935499906919,42668914774750.0,0.4847753694979958,2160451381.0,0.4122612337077309,1.3569983963,31.4411245901,8.4372435294,2.4136062964,0.0154747139,0.1616188715
MSN,2019-01-07,Food & Beverage,63.2,63.52,62.47,63.28,336380,65.76899999999999,66.0042,28.414901387874394,593994.5,698914.1666666666,-0.0475251418628452,15148.1518694619,1.9100601087,643.0901351302421,2.9100601086588407,1.2837204215306084,92005129246800.0,0.0815593858878416,1163149548.0,1.4648437525048432,5.2217591084,19.2897358377,15.3073415496,2.5002022265,0.0891670309,0.2696445135
MWG,2019-01-07,Retail,26.05,26.51,25.98,26.36,398000,26.7785,26.2712,40.13157894736841,550200.0,482495.3333333333,-0.0090635061533469,18409.2883716335,2.1296286498,1460.9028608132794,3.129628649751204,0.4080549271187969,37045408254800.0,0.0309631847496914,443126893.0,0.5554062432594392,4.5411858575,50.0983997823,12.9680627581,0.4399862718,0.1145120387,0.3824129582
PLX,2019-01-07,Oil & Gas,42.72,42.88,42.41,42.49,187920,43.977,44.5654,34.40134907251267,426808.0,490382.0,-0.0495855531957877,16915.5588327044,1.8099030475,695.0255308268032,2.809903047462868,0.672592700660618,62460033366500.0,0.0174423913546458,1158813235.0,1.7244862196572754,3.1864155676,-199.7806605086,16.423871805,0.3357529486,0.058311755,0.1648457504
SAB,2019-01-07,Food & Beverage,91.08,92.88,90.26,91.38,12270,93.4275,90.2082,43.48534201954397,46862.5,42611.333333333336,0.016551188817997,25959.6567206043,0.2992653128,1520.1980320376963,1.2992653128330818,0.2647797470819601,149418516338000.0,0.1138510698269047,641281186.0,1.380257277743994,8.9754653734,33.5198681702,32.3978476511,4.1493908899,0.2099438751,0.2846464411
SHB,2019-01-07,Banking,2.34,2.37,2.31,2.37,2727864,2.4240000000000004,2.4542,32.14285714285717,3313437.05,3999621.233333333,-0.041328195492846,13343.6432060949,17.6680971095,231.615314850359,18.66809710948728,0.247861670388376,8662463452800.0,0.2373136120575934,1203119924.0,0.3494406624904062,0.5395827728,1.1599387967,5.0566805447,1.3547565022,0.0053789228,0.1019390984
SSI,2019-01-07,Securities,8.42,8.42,8.19,8.19,735500,8.742,8.8452,11.363636363636274,1426408.0,1940704.1666666667,-0.0954211737552685,18549.0862286261,1.461358328,743.4778346196846,2.4613583279804216,0.0128109232341347,13289345012700.0,0.4330240998620929,509170307.0,0.4577713612815032,1.4070773988,-2.7364611747,9.0165073772,3.4780156514,0.0690751386,0.1589909623
STB,2019-01-07,Banking,11.4,11.6,11.35,11.5,3702750,12.155,12.245,22.91666666666667,4087253.5,5142002.5,-0.0753494372417868,13184.8472758898,15.9717110731,90.47192624498372,16.97171107311142,0.3409804382888028,21102745119300.0,0.0788231117208199,1803653429.0,1.2614415845449063,0.8873822924,5.2659967989,15.8344137843,1.917094985,0.00342992,0.0565142626
TCB,2019-01-07,Banking,11.88,12.05,11.86,11.86,1436930,12.7455,12.5876,8.866995073891758,2189815.5,1728322.6666666667,-0.054155972102373,14151.2074430779,5.3013202987,589.0203677628791,6.301320298673828,0.0320543636536374,93184181064000.0,0.6607721441622378,3496592160.0,0.6982687307961268,1.8832315269,12.6573957328,10.206529667,4.8839498671,0.0303598251,0.2171344399
TPB,2019-01-07,Banking,5.68,5.72,5.5,5.55,100710,5.7490000000000006,5.703399999999999,30.27522935779811,258568.0,342463.6666666667,-0.1107513642927027,11994.2970219551,11.439886799,553.2751651048472,12.43988679896652,0.0265212001497349,17691921520000.0,0.4203652507134849,850573150.0,0.367766929221603,1.7341574885,-3.577925098,10.7581213311,3.4328968756,0.0123639765,0.1823519374
VCB,2019-01-07,Banking,23.67,23.75,23.33,23.37,1175810,23.501,23.51,35.8885017421603,1137528.0,1236299.0,-0.0034173463415216,18229.38220207,15.1737096153,791.2437229713502,16.173709615334886,0.099796788306381,204730035129600.0,0.3948888014236647,3708877448.0,0.736343602495753,3.0280784828,-3.2213476669,16.456916004,5.6669183733,0.0120500618,0.209957537
VHM,2019-01-07,Real Estate,54.32,54.32,53.37,54.02,186030,55.554,54.64679999999999,25.77197149643706,339363.0,415019.3333333333,-0.0370681973721727,12299.141698177,1.9863633011,1148.8230804995867,2.986363301137508,0.0085496163855154,274660141276000.0,0.5594495325876988,3349513918.0,1.1266272957169845,6.6671319034,-33.3513791104,25.2138837187,10.7136683804,0.1084970182,0.3175874967
