time,close,open,high,low,volume,return_1_day
2009-03-17,471.58,469.54,474.28,465.21,287.57M,-0.009602167244675108
2009-03-18,469.46,476.91,478.77,463.61,280.29M,-0.004505660942160539
2009-03-19,470.8,473.64,480.65,468.61,425.85M,0.002850277385380018
2009-03-20,473.56,466.68,474.22,463.82,426.39M,0.005845245157313883
2009-03-23,487.9,481.74,488.3,477.31,330.37M,0.029831846278356444
2009-03-24,488.18,494.78,494.78,482.98,403.20M,0.0005737234810263558
2009-03-25,492.14,485.09,495.86,484.36,324.50M,0.008079038557536222
2009-03-26,491.77,493.75,494.37,486.31,265.76M,-0.0007521013455322745
2009-03-27,483.32,492.33,493.17,481.29,271.11M,-0.017332167355714745
2009-03-30,464.56,474.12,474.96,464.56,271.84M,-0.039588239095312616
2009-03-31,478.46,468.83,478.46,468.43,266.84M,0.0294818917686408
2009-04-01,483.79,476.83,484.11,468.82,322.69M,0.011078315431648278
2009-04-02,506.88,493.33,508.18,492.99,466.09M,0.046623360921922874
2009-04-03,501.84,504.18,510.75,499.9,414.71M,-0.009992945397518938
2009-04-06,498.85,507.84,512.12,495.36,391.91M,-0.0059758944289711735
2009-04-07,495.17,500.7,502.25,491.76,303.75M,-0.007404311407467112
2009-04-08,497.21,487.62,499.66,486.42,299.40M,0.00411133411298259
2009-04-09,504.99,501.45,507.29,497.5,359.44M,0.015526155034067735
2009-04-14,509.15,507.51,513.82,503.64,429.62M,0.008204041518574456
2009-04-15,508.79,504.27,511.25,503.09,296.69M,-0.0007073108729560573
2009-04-16,516.94,510.46,519.48,507.59,355.39M,0.01589145587029872
2009-04-17,525.28,519.44,526.69,516.73,451.61M,0.016004640138265636
2009-04-20,506.64,524.11,524.36,505.16,360.69M,-0.03613076154510786
2009-04-21,509.03,505.91,514.01,497.05,386.45M,0.0047062617017754604
2009-04-22,514.88,509.72,515.04,501.6,381.84M,0.011426909894068693
2009-04-23,513.32,510.71,520.51,509.29,323.91M,-0.0030344314277579443
2009-04-24,528.11,515.58,528.11,515.07,314.74M,0.028405162964959096
2009-04-27,528.24,518.93,529.03,517.56,261.13M,0.000246130545096257
2009-04-28,520.96,519.2,525.46,515.09,264.86M,-0.01387746251219557
2009-04-29,531.6,523.5,532.84,523.5,330.09M,0.020218063464970015
2009-04-30,537.4,539.24,542.93,537.27,490.87M,0.010851369342300465
2009-05-04,551.53,542.09,551.71,541.11,302.70M,0.025953538131519238
2009-05-05,548.98,553.24,554.55,546.52,414.06M,-0.004634223339459176
2009-05-06,557.98,547.97,561.38,547.93,442.15M,0.016261108471602448
2009-05-07,556.81,564.7,572.69,555.41,570.63M,-0.002099050816003256
2009-05-08,566.91,562.81,571.07,561.08,412.28M,0.017976492341007066
2009-05-11,555.53,563.51,563.68,551.65,349.55M,-0.02027794794807214
2009-05-12,552.3,550.44,558.96,549.87,379.54M,-0.0058312361148438185
2009-05-13,542.03,554.38,557.43,541.19,454.42M,-0.0187700264457753
2009-05-14,542.04,539.57,544.72,537.14,384.96M,1.8448993146513715e-05
2009-05-15,544.93,547.12,547.27,539.45,330.30M,0.005317546592588762
2009-05-18,556.83,539.88,556.83,536.94,295.46M,0.021602640832015574
2009-05-19,562.35,560.22,565.66,558.08,420.42M,0.009864444970913766
2009-05-20,567.77,560.82,570.07,560.68,334.46M,0.009591975287535526
2009-05-21,554.01,561.68,562.26,552.73,218.52M,-0.02453367001167539
2009-05-22,555.87,556.37,560.11,551.49,212.77M,0.003351716836542451
2009-05-25,557.45,557.45,559.3,547.95,116.45M,0.0028383592511476152
2009-05-26,562.1,554.1,562.92,546.71,265.44M,0.008306956794448261
2009-05-27,566.16,564.83,566.56,561.39,262.22M,0.007196953759500246
2009-05-28,560.29,558.51,564.59,555.34,264.36M,-0.010422216937213236
2009-05-29,561.08,567.16,567.72,559.64,343.01M,0.0014089910211545487
2009-06-01,575.94,570.33,576.76,569.57,244.45M,0.02613999075203033
2009-06-02,575.92,571.78,578.79,571.11,270.85M,-3.4726442454058315e-05
2009-06-03,566.34,578.37,578.48,563.25,259.97M,-0.01677415759613865
2009-06-04,565.78,567.23,571.72,564.56,252.54M,-0.0009892945017719867
2009-06-05,569.59,570.45,576.97,566.65,304.91M,0.006711493700742643
2009-06-08,561.89,568.08,568.17,559.99,250.75M,-0.013610702565080679
2009-06-09,563.51,565.89,568.6,561.17,267.51M,0.0028789783524967305
2009-06-10,567.01,570.11,575.19,565.35,281.05M,0.006191860705236252
2009-06-11,569.36,564.39,570.32,564.01,225.25M,0.004135982734484678
2009-06-12,567.72,568.43,570.36,565.35,203.01M,-0.0028845835599593528
2009-06-15,550.97,565.0,565.0,549.9,266.03M,-0.02994797822138473
2009-06-16,549.39,552.07,554.84,548.85,244.43M,-0.002871789388705359
2009-06-17,540.85,547.49,548.46,537.17,332.74M,-0.01566659574466822
2009-06-18,545.41,542.75,546.94,537.61,268.26M,0.008395829333952776
2009-06-19,550.8,546.5,553.21,544.42,395.15M,0.009833961444248196
2009-06-22,535.15,551.29,551.55,535.15,277.81M,-0.028824685424114982
2009-06-23,535.04,531.23,538.63,531.23,277.43M,-0.00020557097410200953
2009-06-24,545.5,537.58,547.32,533.08,274.52M,0.0193612948168429
2009-06-25,543.47,544.64,546.16,535.15,242.33M,-0.003728298027403376
2009-06-26,539.53,546.89,549.95,537.04,236.91M,-0.007276117049988429
2009-06-29,549.18,539.0,550.63,538.23,196.45M,0.017727866429009254
2009-06-30,542.3,551.42,551.42,539.53,250.01M,-0.012606902777728024
2009-07-01,554.33,545.34,556.66,545.27,243.31M,0.021940823430619538
2009-07-02,539.12,552.0,552.0,539.12,280.37M,-0.02782199663967244
2009-07-03,538.84,540.04,540.5,534.57,157.21M,-0.000519499807594137
2009-07-06,531.55,534.68,535.14,528.33,210.46M,-0.013621414095753792
2009-07-07,526.81,534.42,536.6,526.33,229.27M,-0.008957314509586922
2009-07-08,520.22,524.21,526.0,518.98,251.77M,-0.012588153198283436
2009-07-09,522.69,523.37,527.53,521.28,209.18M,0.004736755076180543
2009-07-10,516.3,520.34,521.84,515.55,198.02M,-0.012300562217320454
2009-07-13,527.07,514.87,527.07,512.41,199.29M,0.02064537515946885
2009-07-14,532.21,529.24,533.18,526.67,216.03M,0.009704781250586159
2009-07-15,546.86,535.57,546.86,535.57,298.65M,0.0271546798686213
2009-07-16,550.93,545.83,554.88,544.77,263.88M,0.007414931175862449
2009-07-17,553.28,554.02,555.89,551.61,239.51M,0.004256443154782907
2009-07-20,560.62,557.92,561.89,555.4,196.14M,0.013179111660750031
2009-07-21,565.45,561.43,569.03,559.85,242.47M,0.00857856016166103
2009-07-22,566.65,565.84,566.91,560.5,225.69M,0.0021199548616213093
2009-07-23,576.56,567.89,577.35,562.97,261.19M,0.017337581437227634
2009-07-24,574.95,574.67,581.47,571.89,253.65M,-0.002796330121511481
2009-07-27,576.13,580.15,581.06,572.83,230.10M,0.0020502491805025613
2009-07-28,570.64,576.41,580.4,570.13,239.13M,-0.009574791705393437
2009-07-29,577.43,570.3,580.97,570.11,294.86M,0.011828684958170577
2009-07-30,589.66,581.53,592.04,579.48,396.43M,0.020958876677312333
2009-07-31,589.25,588.65,593.07,586.65,345.40M,-0.0006955577890250808
2009-08-03,596.78,589.18,600.94,588.55,308.30M,0.012697994447425032
2009-08-04,596.15,597.24,597.24,590.62,307.89M,-0.0010562230115249704
2009-08-05,592.1,595.2,600.22,590.09,323.89M,-0.006816773714410473
2009-08-06,596.31,597.11,600.43,593.57,366.41M,0.007085126532887287
2009-08-07,603.34,595.26,605.64,591.22,362.95M,0.011720219183853686
2009-08-10,602.35,600.77,603.25,599.17,235.46M,-0.0016422135416096495
2009-08-11,594.62,602.69,605.02,593.17,286.44M,-0.012916125656690092
2009-08-12,602.7,594.54,602.98,591.2,305.84M,0.013497014432826582
2009-08-13,604.88,603.07,610.01,601.91,378.00M,0.0036105307610165838
2009-08-14,600.98,606.63,609.36,598.89,292.01M,-0.006468435138743622
2009-08-17,589.33,597.91,597.91,587.02,277.70M,-0.019575357706385077
2009-08-18,594.74,592.7,594.74,589.91,221.46M,0.009138036849522635
2009-08-19,595.07,591.46,597.25,587.49,236.28M,0.0005547104301726336
2009-08-20,603.6,601.13,605.04,598.92,247.22M,0.014232681209112918
2009-08-21,620.17,601.58,621.35,601.55,328.63M,0.027081907109649528
2009-08-24,626.86,622.49,628.17,621.57,252.49M,0.010729596211217718
2009-08-25,631.97,623.44,633.6,622.96,267.84M,0.008118694451207276
2009-08-26,631.9,631.53,636.07,630.04,404.86M,-0.00011077088635946808
2009-08-27,629.17,632.29,635.79,626.78,359.03M,-0.004329663325128408
2009-08-28,635.99,635.07,640.58,633.8,294.15M,0.010781349491788994
2009-08-31,629.67,631.5,633.19,628.26,226.93M,-0.009986967320435802
2009-09-01,618.28,632.56,633.93,618.28,316.66M,-0.018254443341516158
2009-09-02,615.47,616.52,616.62,609.87,398.51M,-0.004555225708572586
2009-09-03,614.05,617.81,619.99,612.32,303.45M,-0.0023098455191519207
2009-09-04,621.72,616.87,622.53,616.35,299.44M,0.01241347255830405
2009-09-07,631.26,626.27,632.01,626.25,229.32M,0.015227991433554244
2009-09-08,634.11,633.19,635.61,630.79,294.47M,0.0045046189166031425
2009-09-09,641.32,632.24,641.32,630.84,297.13M,0.011306111355781745
2009-09-10,643.04,644.17,645.3,637.67,345.83M,0.0026783783802546424
2009-09-11,646.88,645.51,649.35,645.36,315.14M,0.005953875191569757
2009-09-14,645.36,640.16,645.58,636.99,247.65M,-0.0023525052637420885
2009-09-15,650.23,648.08,652.28,645.47,337.43M,0.0075178458260243275
2009-09-16,661.01,653.15,662.21,652.86,417.10M,0.016442821875547686
2009-09-17,664.55,666.16,666.16,660.63,480.98M,0.005341151537050948
2009-09-18,662.5,660.95,665.82,660.67,598.41M,-0.0030895620069646412
2009-09-21,660.83,662.5,663.64,656.9,257.83M,-0.002523937168397161
2009-09-22,662.04,663.72,667.14,660.94,280.95M,0.001829356380359748
2009-09-23,662.32,662.39,665.82,660.02,310.34M,0.0004228457582104994
2009-09-24,652.78,659.99,666.27,651.93,371.62M,-0.014508656904885342
2009-09-25,649.24,653.04,654.3,648.92,282.21M,-0.005437717888795213
2009-09-28,662.54,647.29,662.54,643.08,322.78M,0.020278485359359166
2009-09-29,661.69,663.3,666.13,659.34,276.84M,-0.00128376508119743
2009-09-30,659.66,664.03,666.58,654.53,349.35M,-0.0030726175458415383
2009-10-01,647.88,660.98,663.58,647.83,303.63M,-0.01801905675099391
2009-10-02,635.71,641.58,642.69,632.21,405.36M,-0.018963009508981443
2009-10-05,640.27,636.07,640.86,632.79,261.68M,0.007147477880265818
2009-10-06,656.58,643.01,656.58,641.93,359.44M,0.025154582268926085
2009-10-07,654.96,655.84,660.69,653.3,326.34M,-0.002470379590213234
2009-10-08,664.67,664.68,665.76,660.28,306.02M,0.014716511818041234
2009-10-09,664.4,662.31,667.82,660.6,266.02M,-0.0004062991470945576
2009-10-12,671.45,667.21,673.92,666.51,295.70M,0.010555175288044616
2009-10-13,664.23,670.26,671.51,662.5,306.14M,-0.010811077986203621
2009-10-14,677.3,673.15,677.68,671.95,337.15M,0.019485831179877344
2009-10-15,677.09,678.47,679.92,674.01,310.32M,-0.0003101027055469885
2009-10-16,669.83,678.83,681.63,668.22,361.53M,-0.01078025466882604
2009-10-19,680.59,673.01,680.77,673.01,233.45M,0.015936120194364634
2009-10-20,676.48,683.05,683.36,675.65,240.30M,-0.006057185799031473
2009-10-21,677.24,677.63,679.42,666.44,323.40M,0.0011228320182130602
2009-10-22,669.17,669.54,670.81,664.7,292.62M,-0.011987576799580957
2009-10-23,666.57,674.83,677.08,666.49,279.73M,-0.0038929780999943375
2009-10-26,655.16,669.25,670.62,653.56,374.33M,-0.01726567974627713
2009-10-27,653.54,655.3,658.22,651.08,464.74M,-0.0024757405478021965
